Level,LM1L,LM1W,Speciment,Plot,Symbol,Fill,Unknown,Holotype
2050,2.90,2.30,80125,1,0,1,0,
2050,2.90,2.30,80146,1,0,1,0,
2050,2.90,2.40,66826,1,0,1,0,
2050,2.90,2.40,73164,1,0,1,0,
2050,2.90,2.40,73245,1,0,1,0,
2050,2.90,2.40,75680,1,0,1,0,
2050,2.90,2.50,73113,1,0,1,0,
2050,2.90,2.50,73228,1,0,1,0,
2050,3.00,2.30,73193,1,0,1,0,
2050,3.00,2.40,73098,1,0,1,0,
2050,3.00,2.40,73256,1,0,1,0,
2050,3.00,2.40,73293,1,0,1,0,
2050,3.00,2.40,79972,1,0,1,0,
2050,3.20,2.40,73010,1,0,1,0,
2065,2.90,2.40,69702,1,0,1,0,
2065,3.00,2.50,67291,1,0,1,0,
2095,2.70,2.40,73035,1,0,1,0,
2095,2.80,2.30,83678,1,0,1,0,
2095,2.80,2.30,83719,1,0,1,0,
2095,2.80,2.40,73321,1,0,1,0,
2095,2.90,2.40,73476,1,0,1,0,
2095,3.10,2.50,76431,1,0,1,0,
2180,2.80,2.20,92548,1,0,0,0,
2180,2.80,2.30,92567,1,0,0,0,
2180,2.90,2.30,92448,1,0,0,0,
2180,2.90,2.30,92466,1,0,0,0,
2180,2.90,2.30,92535,1,0,0,0,
2180,2.90,2.30,92543,1,0,0,0,
2180,2.90,2.40,92446,1,0,0,0,
2180,2.90,2.40,92473,1,0,0,0,
2180,2.90,2.40,92522,1,0,0,0,
2180,2.90,2.40,92538,1,0,0,0,
2180,2.90,2.40,92571,1,0,0,0,
2180,2.90,2.40,92629,1,0,0,0,
2180,2.90,2.50,92453,1,0,0,0,
2180,3.00,2.40,92469,1,0,0,0,
2180,3.00,2.50,92533,1,0,0,0,
2180,3.00,2.50,92631,1,0,0,0,
2180,3.00,2.50,92638,1,0,0,0,
2180,3.10,2.20,92608,1,0,0,0,
2180,3.10,2.30,92484,1,0,0,0,
2180,3.10,2.40,92430,1,0,0,0,
2180,3.10,2.50,92489,1,2,0,0,Holotype
2180,3.10,2.50,92550,1,0,0,0,
2180,3.10,2.50,92565,1,0,0,0,
2180,3.10,2.60,92495,1,0,0,0,
2180,3.10,2.60,92637,1,0,0,0,
2180,3.20,2.60,92551,1,0,0,0,
2180,3.20,2.70,92526,1,0,0,0,
2180,3.20,2.70,92544,1,0,0,0,
